x,y,u,v,mag
236664.803,9106381.963,-0.00173,-0.00130,0.00216
236517.283,9106889.910,-0.00230,-0.00200,0.00305
236850.199,9107220.660,-0.00138,0.00007,0.00138
236686.686,9107722.860,-0.00174,0.00000,0.00174
237012.429,9108077.027,-0.00106,0.00094,0.00142
236811.156,9108573.470,-0.00161,0.00199,0.00256
237104.346,9108949.093,-0.00160,0.00279,0.00322
236843.867,9109438.967,-0.00137,0.00336,0.00363
237093.124,9109834.350,-0.00121,0.00257,0.00284
236788.512,9110315.497,-0.00129,0.00371,0.00393
237012.474,9110728.020,-0.00097,0.00277,0.00294
236688.626,9111198.077,-0.00129,0.00360,0.00383
236902.047,9111625.703,-0.00092,0.00229,0.00246
236560.925,9112078.667,-0.00137,0.00469,0.00489
236753.801,9112516.053,-0.00132,0.00260,0.00292
236357.992,9112947.320,0.00191,0.00553,0.00585
236492.306,9113382.293,0.00253,-0.00027,0.00255
236027.490,9113779.727,-0.00318,-0.00423,0.00529
236113.892,9114212.787,-0.00296,-0.00640,0.00705
235619.509,9114590.960,-0.00367,-0.00905,0.00976
235692.791,9115030.710,-0.00004,-0.01070,0.01070
235200.000,9115391.160,0.00094,-0.01756,0.01759
235265.266,9115839.807,0.00227,-0.01760,0.01775
234769.192,9116189.000,0.00761,-0.01929,0.02074
234824.778,9116648.070,0.01296,-0.01943,0.02335
234322.011,9116980.643,0.01367,-0.02837,0.03149
234362.368,9117444.903,0.01040,-0.02602,0.02802
233837.841,9117749.793,0.01956,-0.02519,0.03189
233849.639,9118207.890,0.02377,-0.02121,0.03186
233295.179,9118478.037,0.02867,-0.02428,0.03757
233275.718,9118928.233,0.02217,-0.02029,0.03006
232700.605,9119172.030,0.02646,-0.01951,0.03288
232661.963,9119622.210,0.01908,-0.01680,0.02543
232089.556,9119849.800,0.02450,-0.01384,0.02814
232044.502,9120306.693,0.01673,-0.01248,0.02087
231481.464,9120527.207,0.02019,-0.01666,0.02617
231426.895,9120994.570,0.01089,-0.01482,0.01840
230867.610,9121205.263,0.01723,-0.01492,0.02280
230801.661,9121677.073,0.01564,-0.01215,0.01980
230240.300,9121869.633,0.01800,-0.01980,0.02676
230158.111,9122334.947,0.01084,-0.01680,0.01999
229553.102,9122513.790,0.01708,-0.01679,0.02395
229480.197,9122958.877,0.01842,-0.01147,0.02170
229002.996,9123256.630,0.01996,-0.01145,0.02301
228524.715,9123162.297,0.02879,-0.01344,0.03178
228119.523,9123620.247,0.02273,-0.01477,0.02711
227653.839,9123507.943,0.02749,-0.01760,0.03265
227169.417,9123736.403,0.02466,-0.01242,0.02761
227027.140,9124130.673,0.02502,-0.01104,0.02735
226379.824,9124149.913,0.02477,-0.01270,0.02784
226178.854,9124523.870,0.02025,-0.01163,0.02335
225538.324,9124514.730,0.02424,-0.00973,0.02612
225364.930,9124905.763,0.02103,-0.00764,0.02238
224842.493,9125070.453,0.02246,-0.00702,0.02353
224421.009,9124865.077,0.02923,-0.00392,0.02949
223941.967,9125188.520,0.02544,-0.00409,0.02577
223542.056,9124962.383,0.02679,0.00134,0.02682
223058.614,9125051.183,0.02497,0.00875,0.02646
222839.123,9125369.670,0.02641,0.00072,0.02642
222282.762,9125245.247,0.02496,0.00843,0.02635
222025.342,9125539.203,0.02393,0.00200,0.02402
221545.218,9125424.683,0.02383,0.00464,0.02428
221298.428,9125719.280,0.01959,0.00200,0.01970
220873.543,9125626.860,0.01811,0.00749,0.01960
220649.619,9125891.887,0.01449,0.00695,0.01607
220270.776,9125828.723,0.01429,0.00437,0.01495
220072.321,9126080.460,0.00016,0.00012,0.00020
220220.982,9126347.167,0.00210,0.00635,0.00669
220049.663,9126573.663,-0.00003,0.00740,0.00740
219756.038,9126572.240,0.00859,0.00399,0.00947
228683.502,9028373.600,0.00460,-0.00042,0.00462
229155.697,9028147.627,0.00484,0.00424,0.00643
229147.935,9027755.057,0.00786,0.00403,0.00883
229566.740,9027388.647,0.01068,0.00422,0.01148
230066.408,9027645.590,0.01095,0.00355,0.01151
230517.932,9027531.047,0.01148,0.00535,0.01267
230772.313,9027050.677,0.01203,0.00739,0.01412
230633.275,9026407.630,0.01172,0.00937,0.01500
231309.139,9025975.280,0.01284,0.01077,0.01676
231282.091,9025208.447,0.00806,0.01082,0.01349
231953.257,9024795.293,0.00603,0.01013,0.01179
231890.846,9023953.057,0.00578,0.00932,0.01096
232598.007,9023570.760,0.00592,0.01001,0.01163
232610.547,9022682.980,0.00469,0.00857,0.00977
233373.864,9022331.463,0.00407,0.00896,0.00984
233448.051,9021394.197,0.00505,0.00712,0.00873
234248.218,9021072.327,0.00308,0.00701,0.00766
234369.979,9020104.010,0.00284,0.00573,0.00639
235206.673,9019810.203,0.00194,0.00588,0.00619
235377.552,9018820.293,0.00149,0.00536,0.00556
236246.985,9018559.527,0.00133,0.00528,0.00545
236471.807,9017565.913,0.00217,0.00547,0.00588
237377.948,9017348.703,0.00166,0.00489,0.00516
237663.743,9016367.637,0.00233,0.00477,0.00531
238608.417,9016201.783,0.00190,0.00460,0.00498
238954.968,9015242.193,0.00208,0.00436,0.00483
239929.747,9015124.643,0.00179,0.00393,0.00432
240326.736,9014183.810,0.00210,0.00392,0.00444
241322.031,9014109.723,0.00190,0.00364,0.00411
241762.480,9013188.310,0.00239,0.00367,0.00438
242776.024,9013159.693,0.00222,0.00349,0.00414
243258.083,9012262.687,0.00281,0.00353,0.00451
244285.966,9012277.567,0.00268,0.00338,0.00432
244804.126,9011401.367,0.00324,0.00348,0.00475
245838.355,9011447.627,0.00317,0.00362,0.00481
246384.422,9010580.797,0.00360,0.00369,0.00515
247418.060,9010648.543,0.00364,0.00428,0.00562
247986.283,9009785.943,0.00361,0.00421,0.00554
249018.711,9009876.210,0.00373,0.00487,0.00613
249610.454,9009023.843,0.00330,0.00474,0.00578
250646.402,9009145.380,0.00341,0.00522,0.00623
251264.571,9008313.030,0.00284,0.00512,0.00585
252303.346,9008469.643,0.00288,0.00539,0.00611
252947.381,9007660.307,0.00240,0.00539,0.00590
253991.837,9007856.797,0.00236,0.00577,0.00624
254660.979,9007075.403,0.00216,0.00599,0.00636
255702.215,9007317.990,0.00203,0.00583,0.00618
256396.674,9006584.130,0.00179,0.00574,0.00601
257455.123,9006901.133,0.00198,0.00453,0.00495
258184.143,9006237.650,0.00145,0.00401,0.00426
259242.337,9006634.830,0.00171,0.00271,0.00320
259982.403,9006023.833,0.00087,0.00210,0.00228
261033.884,9006461.623,0.00035,0.00323,0.00325
261790.723,9005864.780,0.00037,0.00319,0.00321
262831.927,9006317.907,-0.00059,0.00418,0.00422
263601.586,9005731.567,-0.00057,0.00418,0.00422
264630.806,9006193.010,-0.00122,0.00378,0.00397
265412.301,9005612.353,-0.00105,0.00392,0.00406
266429.022,9006082.630,-0.00122,0.00304,0.00328
267222.087,9005509.403,0.00004,0.00431,0.00431
268225.728,9005996.297,-0.00078,0.00503,0.00510
269030.060,9005439.417,-0.00071,0.00529,0.00533
270019.777,9005955.873,-0.00159,0.00619,0.00639
270835.089,9005427.747,-0.00270,0.00570,0.00631
271809.677,9005981.317,-0.00329,0.00621,0.00703
272635.728,9005485.930,-0.00390,0.00589,0.00706
273595.008,9006074.313,-0.00433,0.00662,0.00792
274430.541,9005607.327,-0.00425,0.00675,0.00798
275374.532,9006238.847,-0.00452,0.00738,0.00865
276206.985,9005813.553,-0.00350,0.00809,0.00881
277180.851,9006492.267,-0.00340,0.00824,0.00892
277974.956,9006050.690,-0.00236,0.01016,0.01043
279005.059,9006350.450,-0.00327,0.00988,0.01040
279435.141,9007127.403,0.00050,0.00835,0.00837
280624.506,9007050.650,0.00002,0.00654,0.00654
281111.989,9007809.497,0.00162,0.00650,0.00670
282232.868,9007744.820,0.00139,0.00344,0.00371
282683.835,9008533.077,0.00136,0.00491,0.00509
283774.491,9008523.077,0.00088,0.00220,0.00237
284186.913,9009330.793,0.00125,0.00247,0.00276
285254.831,9009377.880,0.00161,0.00073,0.00177
285626.377,9010192.063,-0.00093,0.00193,0.00215
286679.270,9010276.503,-0.00037,-0.00069,0.00078
287012.001,9011077.470,-0.00261,-0.00059,0.00268
288050.390,9011195.550,-0.00250,0.00139,0.00286
288336.043,9011988.923,0.00281,-0.00111,0.00302
289346.236,9012153.327,0.00402,-0.00325,0.00517
289572.524,9012943.883,0.00926,-0.00442,0.01026
290539.080,9013168.437,0.00837,-0.00703,0.01093
290702.166,9013945.130,0.01167,-0.00745,0.01384
291625.740,9014226.353,0.01452,-0.01117,0.01831
291732.496,9014970.597,0.01309,-0.00709,0.01489
292608.525,9015332.713,0.01698,-0.00530,0.01779
292586.969,9016032.403,0.02228,-0.00594,0.02306
293139.854,9016582.797,0.02093,-0.00174,0.02100
293813.161,9016626.247,0.01544,-0.00090,0.01547
294287.634,9017360.687,0.01620,0.00029,0.01620
294024.906,9017941.830,0.01756,0.00138,0.01762
294482.234,9018558.473,0.01857,0.00200,0.01868
295160.702,9018733.683,0.01697,-0.00005,0.01697
295344.310,9019416.903,0.01844,0.00254,0.01862
295841.534,9019711.673,0.01937,0.00316,0.01963
295849.590,9020285.640,0.01758,0.00420,0.01808
296232.888,9020539.887,0.01411,0.00458,0.01484
296176.590,9020993.457,0.00867,0.00548,0.01026
296546.205,9021229.170,0.00746,0.00071,0.00750
296910.975,9021065.533,0.00382,0.00224,0.00443
297219.197,9021246.117,0.01317,-0.00318,0.01354
235107.895,9099795.940,0.03037,0.00647,0.03105
234980.267,9099994.820,0.02711,0.00163,0.02716
234747.337,9099948.690,0.06434,-0.05779,0.08648
234619.950,9100266.507,0.01724,-0.15065,0.15164
234722.969,9100580.263,-0.10292,-0.10414,0.14641
234727.788,9101549.880,0.09130,-0.06783,0.11374
234674.789,9101743.600,-0.00142,0.00077,0.00162
234871.811,9101947.660,0.01019,-0.00821,0.01309
234706.228,9102169.890,0.00690,-0.00211,0.00722
234757.702,9102429.010,0.00746,-0.00110,0.00754
234999.747,9102627.343,0.00647,-0.00055,0.00650
234829.310,9102977.127,0.00584,0.00093,0.00591
234859.516,9103264.003,0.00441,0.00295,0.00530
235158.404,9103372.240,0.00431,0.00279,0.00513
235075.163,9103788.463,0.00348,0.00465,0.00581
235330.283,9104026.220,0.00319,0.00500,0.00593
235221.619,9104445.190,-0.00010,0.00575,0.00575
235515.799,9104727.377,-0.00033,0.00319,0.00320
235395.978,9105147.930,0.00095,0.00343,0.00356
235702.149,9105462.857,0.00227,0.00152,0.00273
235554.082,9105907.313,0.00223,0.00485,0.00534
235862.582,9106246.113,0.00063,0.00057,0.00085
235720.866,9106706.963,-0.00119,0.00333,0.00354
236047.343,9107047.077,-0.00153,0.00163,0.00223
235891.668,9107510.953,-0.00262,0.00223,0.00345
236198.095,9107855.987,-0.00120,0.00200,0.00233
236012.865,9108317.160,-0.00151,0.00310,0.00344
236300.183,9108680.477,-0.00120,0.00391,0.00409
236068.748,9109137.480,-0.00163,0.00437,0.00466
236319.242,9109520.347,-0.00110,0.00417,0.00431
236041.740,9109970.587,-0.00165,0.00388,0.00421
236261.753,9110370.353,-0.00099,0.00377,0.00390
235956.608,9110810.850,-0.00156,0.00364,0.00396
236159.519,9111226.050,-0.00087,0.00322,0.00334
235829.491,9111650.943,-0.00238,0.00307,0.00388
236017.476,9112075.933,-0.00133,0.00452,0.00471
235687.396,9112465.643,-0.00142,0.00718,0.00732
235835.036,9112899.643,0.00063,0.00457,0.00461
235425.630,9113230.777,-0.00227,0.00183,0.00291
235483.770,9113675.887,-0.00114,-0.00250,0.00275
235045.795,9113979.107,-0.00284,-0.00812,0.00860
235095.133,9114461.120,-0.00388,-0.00992,0.01065
234651.249,9114750.670,-0.00591,-0.01091,0.01241
234682.834,9115240.960,-0.00288,-0.01129,0.01165
234239.725,9115517.527,-0.00470,-0.01176,0.01266
234260.818,9116016.920,-0.00044,-0.01343,0.01343
233812.912,9116279.827,-0.00471,-0.01557,0.01627
233818.519,9116784.480,0.00571,-0.01903,0.01987
233356.923,9117026.290,0.00653,-0.01296,0.01452
233335.887,9117527.343,0.01440,-0.01543,0.02111
232852.233,9117741.890,0.01488,-0.00667,0.01630
232799.727,9118234.487,0.01974,-0.01045,0.02233
232298.402,9118426.840,0.01682,-0.00128,0.01687
232218.741,9118914.187,0.02231,-0.00577,0.02304
231683.785,9119097.440,0.01729,0.00122,0.01733
231593.243,9119582.873,0.02604,-0.00456,0.02643
231063.697,9119786.890,0.02045,-0.00614,0.02135
230996.972,9120274.330,0.02289,-0.01152,0.02562
230467.006,9120471.890,0.01712,-0.01482,0.02265
230392.213,9120935.460,0.01747,-0.01833,0.02532
229856.067,9121109.210,0.01518,-0.02028,0.02533
229770.103,9121571.573,0.01628,-0.02125,0.02677
229261.719,9121717.497,0.01482,-0.02067,0.02543
229126.906,9122194.400,0.01715,-0.01999,0.02634
228590.401,9122239.217,0.01706,-0.01857,0.02521
228336.245,9122657.477,0.02051,-0.01631,0.02620
227802.009,9122614.187,0.01972,-0.01664,0.02580
227524.795,9123006.703,0.02267,-0.01328,0.02627
227027.984,9122952.960,0.02083,-0.00952,0.02291
226781.002,9123359.657,0.01989,-0.01060,0.02254
226293.740,9123337.980,0.01541,-0.00790,0.01732
226034.839,9123733.967,0.01503,-0.00672,0.01646
225512.317,9123676.280,0.00944,-0.00402,0.01026
225216.772,9124083.087,0.01278,-0.00295,0.01311
224707.748,9123993.807,0.01044,-0.00204,0.01063
224364.103,9124350.933,0.01359,-0.00228,0.01378
223883.432,9124188.513,0.00922,0.00221,0.00948
223540.427,9124476.520,0.01411,0.00873,0.01659
223105.639,9124315.667,0.01225,0.01352,0.01825
222797.617,9124623.077,0.01987,0.01948,0.02783
222356.887,9124506.140,0.02752,0.02005,0.03405
222061.522,9124809.823,0.02443,0.01724,0.02990
221606.749,9124713.980,0.02950,0.01669,0.03390
221347.864,9125034.883,0.02444,0.01061,0.02664
220930.295,9124976.993,0.02747,0.01682,0.03221
220702.764,9125274.373,0.02141,0.01221,0.02465
220309.914,9125248.237,0.01979,0.01107,0.02267
220101.850,9125537.560,0.01533,0.00671,0.01673
219737.398,9125541.497,0.00926,0.00896,0.01288
219560.729,9125814.427,0.00687,0.00874,0.01111
219726.726,9126062.227,0.01024,0.00867,0.01341
219581.762,9126327.510,0.00010,0.00038,0.00039
219297.417,9126355.000,0.01041,0.00493,0.01152
229503.058,9028386.447,0.00707,0.00164,0.00726
229994.964,9028250.820,0.00853,0.00690,0.01097
230288.924,9028581.883,0.01404,0.00391,0.01457
230845.538,9028497.660,0.00796,0.00646,0.01026
231003.102,9028052.053,0.01035,0.00740,0.01273
231477.066,9027915.097,0.01168,0.00900,0.01474
231410.830,9027324.000,0.01347,0.00899,0.01620
231848.642,9027095.867,0.01371,0.00962,0.01675
231885.990,9026390.193,0.01464,0.01087,0.01824
232465.784,9026258.380,0.01666,0.01175,0.02038
232852.080,9025767.163,0.01274,0.01218,0.01763
232721.007,9025141.913,0.00829,0.01269,0.01515
233377.740,9024767.200,0.00759,0.01343,0.01543
233317.151,9024038.283,0.00777,0.01243,0.01466
234023.485,9023714.083,0.00740,0.01291,0.01488
234067.658,9022895.043,0.00562,0.01106,0.01240
234829.918,9022598.253,0.00382,0.01051,0.01118
234936.292,9021712.803,0.00512,0.00906,0.01041
235729.942,9021424.457,0.00298,0.00927,0.00973
235878.563,9020490.173,0.00321,0.00707,0.00777
236707.936,9020224.213,0.00193,0.00678,0.00705
236905.479,9019283.477,0.00136,0.00589,0.00605
237772.238,9019050.933,0.00100,0.00579,0.00587
238019.885,9018109.773,0.00171,0.00604,0.00628
238926.521,9017919.533,0.00144,0.00534,0.00553
239229.257,9016992.610,0.00257,0.00539,0.00597
240173.681,9016849.133,0.00212,0.00506,0.00549
240527.620,9015940.757,0.00216,0.00469,0.00517
241501.062,9015841.160,0.00195,0.00455,0.00495
241898.485,9014950.960,0.00209,0.00444,0.00490
242895.088,9014893.603,0.00199,0.00426,0.00470
243332.178,9014023.750,0.00232,0.00428,0.00487
244350.091,9014009.667,0.00234,0.00407,0.00469
244821.820,9013160.490,0.00284,0.00425,0.00511
245851.969,9013181.440,0.00288,0.00419,0.00508
246350.344,9012344.777,0.00353,0.00440,0.00564
247385.869,9012391.743,0.00361,0.00506,0.00621
247907.518,9011562.340,0.00387,0.00509,0.00640
248945.168,9011628.653,0.00401,0.00585,0.00709
249488.137,9010805.123,0.00382,0.00579,0.00694
250529.345,9010895.463,0.00392,0.00626,0.00738
251095.866,9010088.087,0.00349,0.00621,0.00712
252147.360,9010212.440,0.00347,0.00628,0.00718
252736.670,9009426.347,0.00317,0.00627,0.00703
253786.380,9009584.267,0.00301,0.00646,0.00712
254397.512,9008824.053,0.00271,0.00644,0.00699
255465.480,9009038.157,0.00245,0.00630,0.00676
256101.042,9008313.487,0.00240,0.00636,0.00679
257106.282,9008550.347,0.00212,0.00560,0.00598
257765.905,9007871.853,0.00199,0.00510,0.00547
258737.753,9008264.690,0.00197,0.00438,0.00480
259485.165,9007691.150,0.00112,0.00352,0.00369
260435.197,9008126.197,0.00049,0.00416,0.00419
261243.850,9007507.667,-0.00007,0.00370,0.00370
262190.648,9007952.463,-0.00100,0.00447,0.00458
263021.886,9007359.547,-0.00106,0.00456,0.00468
263962.016,9007813.010,-0.00172,0.00438,0.00471
264801.278,9007232.813,-0.00186,0.00401,0.00442
265732.385,9007694.017,-0.00160,0.00258,0.00304
266578.634,9007124.490,-0.00133,0.00301,0.00329
267500.381,9007597.877,-0.00162,0.00312,0.00352
268354.410,9007042.910,-0.00021,0.00478,0.00478
269265.623,9007538.600,-0.00102,0.00571,0.00580
270126.658,9007008.443,-0.00138,0.00615,0.00631
271025.788,9007535.787,-0.00158,0.00643,0.00662
271893.495,9007036.787,-0.00256,0.00609,0.00660
272778.552,9007598.353,-0.00269,0.00662,0.00714
273654.013,9007131.267,-0.00338,0.00635,0.00720
274521.631,9007730.683,-0.00359,0.00686,0.00774
275406.616,9007305.250,-0.00368,0.00709,0.00799
276248.155,9007958.033,-0.00326,0.00698,0.00770
277189.936,9007570.343,-0.00249,0.00813,0.00850
277981.854,9008294.333,-0.00162,0.00680,0.00699
278953.171,9008050.633,0.00015,0.00996,0.00996
279641.251,9008870.840,0.00048,0.00853,0.00854
280610.703,9008706.457,0.00037,0.00784,0.00785
281216.161,9009508.983,0.00148,0.00682,0.00698
282168.414,9009400.280,0.00114,0.00573,0.00584
282724.038,9010225.167,0.00152,0.00495,0.00518
283651.881,9010165.680,0.00105,0.00311,0.00328
284161.434,9011007.467,0.00035,0.00378,0.00379
285068.013,9010986.763,-0.00006,0.00252,0.00252
285534.828,9011827.393,0.00040,0.00216,0.00220
286425.923,9011833.660,0.00042,0.00098,0.00107
286848.316,9012662.460,0.00183,-0.00117,0.00218
287720.047,9012699.643,0.00288,-0.00025,0.00289
288090.951,9013519.900,0.00870,-0.00258,0.00907
288933.235,9013599.737,0.00841,-0.00425,0.00942
289242.487,9014415.890,0.01425,-0.00310,0.01458
290044.863,9014536.730,0.01451,-0.00487,0.01531
290295.942,9015319.937,0.01667,-0.00307,0.01695
291060.001,9015472.580,0.01920,-0.00501,0.01984
291240.916,9016254.940,0.02241,-0.00407,0.02278
291891.854,9016452.647,0.02426,-0.00465,0.02470
292082.534,9017195.130,0.02651,-0.00194,0.02659
292778.960,9017291.560,0.02316,0.00071,0.02318
293189.539,9017916.153,0.02090,0.00314,0.02114
292956.216,9018444.270,0.02389,0.00242,0.02402
293260.490,9019003.257,0.02392,0.00251,0.02405
293705.248,9019222.260,0.02304,0.00358,0.02332
294220.508,9019087.827,0.02252,0.00442,0.02295
294531.249,9019641.123,0.02172,0.00437,0.02216
294976.584,9019794.990,0.02203,0.00461,0.02251
295018.403,9020350.893,0.01807,0.00315,0.01834
295394.184,9020546.773,0.01628,0.00266,0.01650
295386.479,9021033.453,0.00713,0.00203,0.00742
295785.586,9021225.890,0.00198,-0.00018,0.00199
234390.405,9100281.387,0.00000,0.00000,0.00000
234190.741,9101672.050,0.00531,0.00163,0.00555
234396.134,9101831.333,0.01128,-0.01287,0.01711
234403.970,9102075.920,0.00944,-0.00200,0.00965
234177.472,9102212.580,0.01129,0.00000,0.01129
234215.727,9102502.497,0.00934,0.00189,0.00953
234493.699,9102624.957,0.00837,0.00065,0.00840
234512.449,9102934.213,0.00722,0.00197,0.00748
234235.210,9103115.850,0.00822,0.00346,0.00892
234179.745,9103419.170,0.00689,0.00466,0.00832
234334.359,9103639.947,0.00613,0.00596,0.00855
234593.793,9103595.870,0.00502,0.00506,0.00713
234733.846,9103901.170,0.00475,0.00673,0.00824
234582.480,9104221.023,0.00623,0.01024,0.01198
234815.133,9104527.287,0.00273,0.01128,0.01161
234671.612,9104856.413,0.00366,0.00899,0.00971
234958.277,9105194.870,0.00343,0.00747,0.00822
234815.630,9105525.823,0.00526,0.00488,0.00718
235105.264,9105923.340,0.00674,0.00703,0.00973
234915.209,9106229.030,0.00564,0.00564,0.00797
234988.916,9106647.850,0.00498,0.00745,0.00896
235287.949,9106881.427,0.00418,0.00803,0.00905
235158.294,9107369.220,0.00263,0.01044,0.01076
235435.536,9107658.633,-0.00048,0.00904,0.00905
235264.319,9108126.607,-0.00365,0.00967,0.01034
235535.221,9108440.100,-0.00349,0.00621,0.00712
235326.595,9108901.883,-0.00356,0.00665,0.00754
235572.804,9109235.947,-0.00227,0.00580,0.00622
235319.071,9109692.090,-0.00247,0.00587,0.00637
235537.513,9110043.863,-0.00201,0.00488,0.00527
235249.010,9110492.257,-0.00215,0.00405,0.00458
235448.092,9110859.477,-0.00129,0.00354,0.00377
235130.251,9111300.097,-0.00205,0.00276,0.00344
235308.739,9111676.363,-0.00180,0.00322,0.00369
234961.572,9112132.387,-0.00501,0.00535,0.00733
235152.245,9112496.677,-0.00307,0.00535,0.00617
