x,y
297508.544,9033502.23
297525.72,9033331.69
297441.186,9033203.34
297415.24,9033019.94
297346.756,9032832.56
297309.526,9032625.14
297606.95,9032269.65
297690.246,9032049.11
297835.9,9031902.73
297798.353,9031727.25
297922.391,9031567.12
298046.361,9031395.85
298175.923,9031200.73
298268.819,9031009.58
298267.802,9030803.06
298262.95,9030573.96
298244.595,9030317.4
298177.985,9030069.38
298108.408,9029836.38
298018.323,9029613.77
297950.886,9029408.83
297816.514,9029214.63
297624.587,9029069.84
297431.127,9028956.33
297274.088,9028826.33
297117.235,9028925.15
221138.586,9104300.11
220893.058,9104329.77
220647.99,9104349.33
220402.874,9104356.39
220164.86,9104405.4
219928.503,9104467.73
219953.75,9104691.14
219690.286,9104687.49
219569.46,9104949.69
219490.917,9105198.43
219422.522,9105451.15
219319.715,9105712.82
219239.451,9105978.76
219155.526,9106250.57
219028.093,9106527.63
218868.171,9106802.21
218685.991,9107055.6
218480.871,9107298.44
218592.961,9107620.83
218276.402,9107582.15
217963.952,9107517.82
217734.459,9107681.09
217424.054,9107529.89
217127.451,9107401.64
216958.185,9107587.79
216782.077,9107797.58
218883.417,9044298.44
218328.851,9044856.89
216058.253,9048749.69
215915.72,9049531.27
215652.18,9050251.93
215167.602,9050815.51
214806.95,9051503.12
214704.821,9052208.47
214631.604,9052910.23
214528.857,9053615.97
214937.004,9054087.3
214619.903,9054665.92
214668.716,9055363.63
214788.091,9056173.69
215132.291,9056931.13
215380.977,9057590.28
215349.959,9058269.55
215868.461,9058756.95
215551.877,9059454.21
215941.173,9060040.07
215492.176,9060630.37
215396.598,9061388.69
215455.468,9062216.24
216117.707,9062373.72
216112.23,9063157.67
216765.331,9063383.18
217423.41,9063616.65
217387.644,9064381.62
217878.837,9064915.26
218358.769,9065357.03
218386.577,9066136.46
218930.165,9066506.83
219276.961,9067268.04
219811.176,9067959.34
220454.586,9068630.06
221112.5,9069247.38
221807.065,9069816.12
222537.729,9070326.89
223165.824,9070826.33
223966.454,9071190.7
224842.177,9071481.92
225318.356,9072287.17
225615.079,9073043.51
226244.903,9073359.36
226754.603,9072879.92
227382.748,9073013.51
228093.798,9073148.3
228808.466,9073219.05
229484.72,9073322.98
230116.204,9073440.54
230487.598,9072936.75
231208.9,9073041.8
231837.2,9072743.2
231634.777,9072293.43
232720.447,9072756.8
296107.101,9040477.57
296221.016,9040319.35
296349.071,9040169.8
296441.531,9039994.95
296558.21,9039839.15
296635.946,9039678.44
296755.919,9039521.33
296841.701,9039344.24
296946.418,9039176.22
297081.249,9039056.52
297192.356,9038897.96
297283.085,9038733.17
297402.121,9038579.13
297286.157,9038430.01
297397.134,9038253.51
297518.404,9038108.9
297589.058,9037943.39
297685.019,9037762.73
297780.839,9037574.01
297671.871,9037381.47
297784.486,9037210.41
297838.06,9037009
297924.278,9036780.79
297962.841,9036537.28
298010.51,9036300.15
298063.37,9036072.21
298126.387,9035842.65
298179.5,9035615.31
298237.607,9035411.49
298193.629,9035191.91
298270.421,9034960.79
298123.102,9034800.43
297986.913,9034631.32
297878.728,9034446.54
297800.629,9034245.14
297735.963,9034047.31
297677.187,9033843.4
297663.218,9033619.39
297672.135,9033423.84
297639.604,9033228.54
297572.525,9033170.76
297582.904,9033006.42
297572.482,9032808.65
297504.873,9032636
297776.295,9032187.95
297923.828,9032062.73
298062.492,9031930.65
297987.25,9031760.17
298119.101,9031608.55
298192.6,9031410.6
298345.5,9031308.37
298419.425,9031128.92
298452.536,9030905.15
298459.01,9030696.23
298441.612,9030485.67
298442.443,9030294.52
298387.184,9030087.83
298322.617,9029867.94
298252.025,9029657.68
298169.558,9029455.14
298062.607,9029255.44
297974.574,9029056.94
297804.125,9028945.25
297622.928,9028862.27
297446.309,9028756.11
219682.591,9104464.38
219444.778,9104525.95
219416.923,9104751.91
219297.026,9104984.78
219204.737,9105221.46
219125.26,9105466.89
219013.196,9105720.94
218923.924,9105980.8
218831.894,9106245.62
218700.47,9106510.61
218534.156,9106756.77
218348.787,9106991.1
218164.35,9107266.47
217846.812,9107217.38
217634.138,9107377.69
217312.953,9107254.6
216986.561,9107126.81
216867.14,9107343.15
216737.203,9107557.91
214149.165,9054168.26
213914.45,9054842.63
213949.492,9055632.58
214137.46,9056398.59
214537.027,9057046.61
214772.824,9057662.9
214771.65,9058405.53
215130.907,9058963.81
214710.005,9059567.17
215102.51,9060068.55
214785.954,9060719.49
214654.413,9061368.45
214785.157,9062067.8
214806.005,9062834.04
215446.555,9063000.08
215470.317,9063709.37
216026.733,9063954.18
216680.521,9064277.53
217094.624,9065105.9
217611.944,9065837.94
217809.882,9066818.58
218474.37,9067135.96
218855.508,9068084.36
219580.453,9068812.11
220254.58,9069497.68
220899.211,9070080.7
221598.724,9070610.93
222308.23,9071096.85
223050.189,9071536.88
223729.107,9071939.22
224500.072,9072089.98
224826.393,9072860.07
225048.895,9073591.19
225707.654,9073874.9
226416.757,9074124.02
226927.698,9073620.38
227638.839,9073719.58
228354.029,9073771.66
229040.583,9073829.86
229696.36,9073912.09
230334.487,9073961.67
230731.847,9073512.55
231263.962,9073656.38
231644.473,9073289.13
232214.556,9073345.66
297512.145,9038416.99
297599.263,9038247.28
297707.225,9038093.73
297782.468,9037943.41
297870.222,9037777.31
297961.861,9037610.31
297893.103,9037379.96
297977.206,9037166.81
298045.072,9036977.21
298118.065,9036810.74
298126.401,9036625.91
298168.26,9036418.83
298220.411,9036208.98
298279.278,9035997.4
298350.479,9035773.82
298396.171,9035544.5
298417.494,9035326.19
298410.54,9035117.65
298468.616,9034872.96
298317.555,9034752.08
298181.285,9034611.52
298074.436,9034447.28
297978.248,9034277.31
297947.985,9034097.62
297880.798,9033912.42
297802.879,9033732.14
298174.422,9031791.1
298314.8,9031664.91
298265.309,9031553.12
298312.123,9031444.27
298457.244,9031489.07
298534.02,9031343.92
298590.891,9031167.04
298623.357,9030975.16
298644.795,9030779.1
298633.296,9030593.21
298615.934,9030405.47
298590.696,9030215.52
298543.412,9030035.2
298511.489,9029846.39
298451.065,9029661.02
298383.6,9029475.9
298294.906,9029300.16
298205.34,9029125.31
298095.974,9028961.18
297975.044,9028806.84
297807.166,9028706.02
297625.302,9028692.44
219201.479,9104579.3
219152.62,9104776.01
219022.375,9104992.73
218918.427,9105222.69
218828.534,9105463.51
218708.085,9105710.95
218610.364,9105964.72
218511.35,9106222.84
218361.441,9106469.22
218189.645,9106699.53
218031.105,9106968.32
217742.673,9106942.55
217507.151,9107065.97
217199.57,9107015.45
217002.472,9106821.8
216769.721,9106911.38
216702.34,9107143.77
216638.632,9107334.67
214383.373,9059034.65
213927.37,9059562.73
214261.822,9060151.45
214000.257,9060861.15
214079.118,9061723.65
214137.175,9062474.8
214203.785,9063210.22
214834.791,9063676.12
215275.813,9064498.84
215918.634,9064666.31
216371.258,9065124.38
216797.405,9065858.64
217135.28,9066615.4
217331.67,9067533.02
218016.386,9067815.05
218185.207,9068693.59
218874.843,9069091.94
219562.301,9069771.36
220143.148,9070484.55
220879.158,9070986.42
221587.282,9071508.23
222284.067,9071946.3
223090.882,9072382.73
223993.311,9072672.99
224280.967,9073414.23
224489.36,9074114.06
225141.712,9074356.24
225853.527,9074558.46
226649.911,9074773.86
227182.778,9074271.85
227923.541,9074321.77
228613.878,9074335.23
229270.009,9074362.51
229941.984,9074377.6
230508.127,9074449.79
230834.422,9074036.77
231129.105,9074251.22
231539.692,9073987.39
231906.261,9073696.24
298041.481,9037439.88
298118.039,9037269.75
298192.944,9037091.86
298248.129,9036925.8
298277.082,9036756.55
298312.261,9036571.84
298355.354,9036383.5
298409.119,9036193.24
298468.998,9036006.17
298514.508,9035814.33
298559.909,9035624.51
298607.262,9035433.88
298617.993,9035237.46
298558.409,9035049.36
298406.276,9031527.31
218960.743,9104555.67
218892.972,9104764.06
218749.85,9104981.05
218633.411,9105207.87
218533.472,9105444.23
218405.509,9105684.29
218300.134,9105931.38
218194.234,9106182.49
218007.851,9106414.66
217863.404,9106687.14
217556.576,9106723.29
217297.475,9106790.95
217103.252,9106564
216779.922,9106605.6
216574.742,9106755.73
216508.747,9106985.56
216428.017,9107225.24
213443.998,9060011.16
213326.287,9060780.23
213422.943,9061565.69
213435.403,9062352.38
213561.904,9063115.59
213652.865,9063785.86
214239.186,9063876.1
214615.704,9064474.36
214925.83,9065243.62
215576.206,9065411.38
216123.952,9065831.38
216370.54,9066564.53
216653.602,9067293.79
216789.228,9068146.52
217461.79,9068441.73
217579.709,9069284.18
218238.421,9069609.08
218899.333,9069916.84
219253.34,9070533.35
219582.652,9071153.02
220302.531,9071463.22
220965.377,9071847.8
221526.708,9072447.39
222300.162,9072739.27
222881.745,9073072.05
223510.45,9073219.19
223749.587,9073971.06
223981.223,9074660.24
224608.303,9074861.34
225293.575,9075011.83
226008.042,9075091.74
226348.697,9075536
226941.4,9075284.35
227476.75,9074874.51
228223.821,9074850.03
228872.752,9074835.67
229540.086,9074776.08
230153.933,9074814.48
230679.052,9074959.22
230929.581,9074570.94
218718.65,9104523.19
218636.953,9104748.5
218478.237,9104960.05
218350.032,9105179.9
218241.066,9105408.48
218106.655,9105637.61
217990.491,9105866.44
217924.857,9106096.41
217752.465,9106183.98
217672.972,9106442.76
217367.218,9106472.69
217137.262,9106236.04
216900.618,9106382.29
216598.658,9106350.83
216453.374,9106542.11
216340.407,9106786.79
216268.665,9107051.44
213959.84,9064480.58
213371.106,9064372.94
214274.704,9065134.04
214488.371,9065866.56
215095.199,9066097.6
215671.653,9066382.84
215867.671,9067180.98
216104.29,9067880.96
216193.485,9068679.51
216867.152,9068998.67
216947.445,9069793.8
217620.84,9070144.05
218380.557,9070438.9
218641.464,9071173.92
219119.554,9071856.22
219845.342,9072041.76
220586.4,9072421.84
220912.106,9073174.54
221755.556,9073292.82
222425.981,9073577.67
223039.248,9073841.17
223268.227,9074561.58
223554.592,9075243.69
224147.59,9075416.84
224812.879,9075505.14
225574.319,9075531.77
225818.24,9076018.44
226288.017,9076272.95
226775.984,9075929.53
227323.572,9075607.38
227881.67,9075372.17
228538.644,9075379.74
229176.273,9075205.84
229763.491,9075159.27
230301.089,9075264.27
218471.475,9104532.24
218375.817,9104728.17
218207.638,9104925.33
218069.25,9105133.07
217953.134,9105352.12
217807.205,9105573.71
217656.727,9105850.07
217479.126,9106175.92
217293.353,9105958.21
216943.317,9105977.47
216768.951,9106158.88
216428.136,9106124.7
216290.446,9106326.57
216196.544,9106574.7
216122.254,9106858.55
213555.122,9065078.86
212855.492,9064950.01
213802.827,9065693.44
213946.969,9066375.34
214573.017,9066664.41
215169.481,9066969.19
215287.106,9067724.26
215498.714,9068372.79
215561.042,9069131.2
216234.609,9069478.08
216282.58,9070223.63
216960.448,9070595.43
217747.432,9070906.46
217856.598,9071610.62
218421.718,9071987.54
218605.328,9072738.53
219363.341,9072589.57
220025.712,9072951.15
220057.124,9073705.45
220750.652,9073926.51
221371.359,9073965.21
221982.33,9074082.05
222521.459,9074481.32
222868.65,9075166.78
223165.254,9075766.48
223706.782,9076044.07
224393.074,9076044.1
225112.204,9076004.67
225383.005,9076496.77
225849.574,9076622.76
226159.317,9076998.51
226654.449,9076603.43
227146.823,9076278.5
227659.42,9076011.21
228158.043,9075819.88
228627.397,9076058.13
228974.699,9075669.27
229445.759,9075570.31
229899.613,9075537.13
218229.357,9104488.57
218121.352,9104685.59
217942.482,9104867.12
217792.977,9105057.63
217676.697,9105267.63
217507.656,9105486.05
217375.16,9105707.17
217074.459,9105753.79
216746.38,9105746.31
216585.696,9105935.6
216249.752,9105903.59
216119.698,9106113.76
216043.389,9106364.73
215988.97,9106652.69
212985.76,9065618.09
212203.859,9065353.79
213306.019,9066147.41
213300.064,9066752.53
213960.891,9067103.84
214582.246,9067464.39
214613.28,9068233.02
214951.276,9068812.16
214872.29,9069486.22
215561.24,9069870.68
215590.926,9070567.77
216273.321,9070978.2
217048.481,9071309.73
217175.346,9071982.57
217812.475,9072413.23
217848.669,9073125.89
218511.953,9073527.8
219273.445,9073280.61
219223.174,9073926.15
219779.064,9074463.04
220426.23,9074531.45
221068.819,9074678.89
221730.749,9074731.79
222173.98,9075225.97
222553.743,9075827.72
222983.328,9076375.65
223442.496,9076751.91
224074.009,9076623.23
224730.636,9076531.99
225025.391,9076953.07
225501.922,9077137.03
225824.89,9077519.66
226316.208,9077537.35
226678.135,9077160.65
227119.425,9076839.61
227600.801,9076569.92
228108.431,9076345.78
228518.075,9076649.53
228941.599,9076463.5
229243.647,9076091.13
229674.967,9075933.19
217988.703,9104439.41
217873.988,9104620.23
217685.23,9104781.42
217501.848,9104953.71
217427.603,9105194.64
217212.551,9105317.75
217169.642,9105532.58
216892.054,9105566.58
216605.651,9105503.73
216413.426,9105701.72
216107.244,9105671.01
215948.941,9105901.79
215871.954,9106164.55
215852.047,9106450.26
212341.774,9065874.39
212619.248,9066386.92
211767.725,9065600.9
211780.023,9064894.28
212614.834,9067051.14
213302.505,9067415.04
213935.241,9067833.77
213837.133,9068526.59
214287.961,9069015.84
214164.321,9069722.94
214858.79,9070169.02
214878.196,9070822.23
215572.508,9071273.21
216316.135,9071711.11
216572.986,9072348.04
217116.504,9072739.27
217143.673,9073433.79
217801.827,9073847.36
218444.717,9074194.58
219092.203,9074578.21
219558.365,9075191.38
220186.465,9075225.39
220807.933,9075356.3
221436.364,9075411.05
221886.537,9075906.1
222325.395,9076485.61
222771.154,9077017.24
223247.869,9077396.91
223848.364,9077239.66
224450.281,9077110.35
224863.686,9077484.74
225272.783,9077728.92
225629.471,9078031.58
226064.26,9077979.15
226455.872,9078054.95
226759.841,9077678.2
227145.756,9077353.42
227576.864,9077074.3
228050.64,9076855.54
228462.791,9077178.9
228904.238,9076979.69
229304.794,9076710.07
229671.057,9076390.23
217752.732,9104365.75
217647.462,9104547.72
217444.8,9104650.02
217244.376,9104775.75
217214.086,9105023.69
217005.359,9105136.88
216873.141,9105347.6
216539.967,9105240.64
216306.744,9105445.53
216044.07,9105408.81
215826.259,9105653.51
215687.629,9105962.96
215678.1,9106283.14
211873.502,9066261.09
211934.209,9066855.55
211241.533,9065161.66
211281.82,9065908.16
211248.758,9064460.71
211930.582,9064148.7
211935.852,9067508.2
212663.816,9067630.04
213231.459,9068070.9
213112.983,9068683.68
213580.058,9069224.71
213447.93,9069882.32
214129.071,9070372.11
214162.358,9071023.98
214838.922,9071481.22
215522.697,9071952.79
215924.712,9072457.06
216363.178,9073064.81
216521.482,9073744.4
217108.044,9074165.34
217690.478,9074514.19
218087.975,9074775.1
218533.048,9074736.65
218906.573,9075268.95
219373.545,9075903.84
219991.536,9075937.96
220551.896,9075950.75
221153.797,9076148.94
221686.992,9076575.22
222154.549,9077147.22
222618.573,9077671.66
223107.867,9078025.22
223696.371,9077859.5
224270.364,9077705.63
224701.763,9078064.79
225140.768,9078284.89
225566.203,9078545.93
225925.601,9078403.81
226255.8,9078463.82
226572.412,9078585.31
226830.205,9078177.82
227188.646,9077850.66
227579.068,9077563.85
227993.944,9077317.9
217462.327,9104398.69
217569.593,9104209.49
217206.664,9104471.59
217035.903,9104626.37
216946.673,9104849.32
216748.442,9105045.56
216458.403,9104959.11
216255.018,9105169.35
216008.071,9105129.96
215810.453,9105355.32
215605.318,9105502.99
215583.838,9105740.79
215379.717,9105897.74
215501.487,9106110.25
211277.76,9066590.43
211245.732,9067215.53
